web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,helpful
"1584086784-4591","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Customer","Five Stars","Reviewed in the United States on August 30, 2016","The book was great 👍","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_460?ie=UTF8&filterByStar=positive&pageNumber=460&reviewerType=all_reviews","null"
"1584085898-612","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Pugh","Great book.","Reviewed in the United States on April 3, 2018","I enjoyed this book so much that I read it I  less than 24 hours. It was a thrilling read and kept me turning pages.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=positive&pageNumber=62&reviewerType=all_reviews","null"
"1584086735-4379","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","robert j. watson","Five Stars","Reviewed in the United States on October 10, 2016","Great story line","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_438?ie=UTF8&filterByStar=positive&pageNumber=438&reviewerType=all_reviews","null"
"1584085890-586","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Patrick","Pure Fun.","Reviewed in the United States on October 30, 2017","Pure fun. I was a kid again at Hogwarts.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=positive&pageNumber=59&reviewerType=all_reviews","One person found this helpful"
"1584086625-3885","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Debar Southworth","Four Stars","Reviewed in the United States on April 18, 2018","Enjoyed the book","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_389?ie=UTF8&filterByStar=positive&pageNumber=389&reviewerType=all_reviews","null"
"1584086251-2174","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","DEANNA","Purchased this for my mom and she loved it! First edition","Reviewed in the United States on August 11, 2016","Purchased this for my mom and she loved it! First edition, cheaper than the bookstores, no damage upon shipment. Thank you Amazon!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&filterByStar=positive&pageNumber=218&reviewerType=all_reviews","null"
"1584085757-74","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","soulsurfingrev","It's Great, But With A Few Exceptions","Reviewed in the United States on August 24, 2016","I'm 12 years old and I'n writing this review with my mom's account. I got this book from Amazon a few days after it came out and read the whole thing in one day. I would have rated this book five stars, but I only rated it four for a few reasons-
* The book is written in script format, since it was based off a play, which is kind of annoying, but once you get used to it it's just as good as reading a normal book.
* Some bits of the story, like the Trolley Witch, seem a bit ridiculous (but isn't the whole Harry Potter series that way?)
* Rose Granger-Weasley and James Sirius Potter are barely in it, and Teddy Lupin isn't in it AT ALL.

But overall it's great <3 It's really cool to read about Harry, Ron, Hermione, and Draco (unfortunately, Neville and Luna aren't in it) in the future and it was also really cool to learn more about their kids (especially Scorpius)

I would totally recommend buying this book if you're a Harry Potter fan!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews","One person found this helpful"
"1584086658-4024","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Tony L. Horman","Enjoyed the story.","Reviewed in the United States on August 17, 2016","I was a bit disappointed by the format, but couldn't put it down must like the other books.  A very good adventure.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&filterByStar=positive&pageNumber=403&reviewerType=all_reviews","null"
"1584086749-4431","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Vincent W.","... was a birthday gift to my daughter who absolutely loved it.","Reviewed in the United States on September 3, 2016","The book was a birthday gift to my daughter who absolutely loved it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_444?ie=UTF8&filterByStar=positive&pageNumber=444&reviewerType=all_reviews","null"
"1584085879-539","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Sarah Thorpe","Excellent read","Reviewed in the United States on September 21, 2016","I loves the characters, the development, and the story! This was a very nostalgic read. Anyone who's read Harry Potter should read this book. It ties from the end of book 7 to the beginning of this story beautifully.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=positive&pageNumber=54&reviewerType=all_reviews","null"
"1584086084-1416","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Breanne","many other people the Harry Potter series will always be a favorite of mine","Reviewed in the United States on September 27, 2016","As with many, many other people the Harry Potter series will always be a favorite of mine. This is no exception. I wish I could see the play in London.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&filterByStar=positive&pageNumber=142&reviewerType=all_reviews","null"
"1584086140-1678","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","JC13","Good little read for Harry Potter fans.","Reviewed in the United States on October 4, 2016","Good story - just remember it's not written in prose form but as a play.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&filterByStar=positive&pageNumber=168&reviewerType=all_reviews","null"
"1584086611-3824","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Shelby","Four Stars","Reviewed in the United States on December 28, 2016","Good read, gave fans what they always wanted but felt like it could've had more,","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_383?ie=UTF8&filterByStar=positive&pageNumber=383&reviewerType=all_reviews","null"
"1584086463-3142","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Ronald L Ritchey Jr.","Five Stars","Reviewed in the United States on September 12, 2016","Perfect.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_315?ie=UTF8&filterByStar=positive&pageNumber=315&reviewerType=all_reviews","null"
"1584086620-3867","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Judith Trammell","Five Stars","Reviewed in the United States on September 28, 2016","Lookimg forward to purchasing her forthcomig books.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_387?ie=UTF8&filterByStar=positive&pageNumber=387&reviewerType=all_reviews","null"
"1584085929-743","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Martha Row","Rowling does it yet again!!","Reviewed in the United States on January 29, 2017","Loved Harry Potter series, loved Fantastic Beasts and Where to Find Them (movie) and in Cursed Child J.K.Rowling continues to create an imaginative and sparkling world apart from ours.  Can't wait to see it on stage!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&filterByStar=positive&pageNumber=75&reviewerType=all_reviews","null"
"1584086843-4867","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Anne Reid","Superb","Reviewed in the United States on August 12, 2016","An excellent read, but then what else is J.K. Rowling going to produce? She brings back the old, familiar characters and seamlessly introduces new ones. Great storyline, too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_487?ie=UTF8&filterByStar=positive&pageNumber=487&reviewerType=all_reviews","null"
"1584086298-2385","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Idaho","More","Reviewed in the United States on October 4, 2016","Made me want to have so much more.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_239?ie=UTF8&filterByStar=positive&pageNumber=239&reviewerType=all_reviews","null"
"1584086733-4365","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","melanie wong","it was still good though.","Reviewed in the United States on September 29, 2016","Maybe my spectatios where too hign, it was still good though.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_437?ie=UTF8&filterByStar=positive&pageNumber=437&reviewerType=all_reviews","null"
"1584086280-2304","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Sally","Good read. Not as good as the originals.","Reviewed in the United States on September 25, 2016","Good book. Not as good as the originals!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_231?ie=UTF8&filterByStar=positive&pageNumber=231&reviewerType=all_reviews","null"
"1584086151-1721","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","L. LeRoy","Harry Potter","Reviewed in the United States on September 26, 2016","It is a little hard to read so far, but I haven't gotten that far yet.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&filterByStar=positive&pageNumber=173&reviewerType=all_reviews","null"
"1584086574-3654","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Nancy Campbell","Magic!","Reviewed in the United States on September 9, 2016","Easy read. Enjoyed getting caught up on Harry and friends after graduation.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&filterByStar=positive&pageNumber=366&reviewerType=all_reviews","null"
