web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,helpful
"1584087302-5010","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Chelsea","I won't go so far as to say ""don't bother"", but I wouldn't recommend going in with super high expectations.","Reviewed in the United States on August 3, 2016","***WARNING!!! CONTAINS SPOILERS!***
Let me start by saying that the dialogue is complete S***. Rarely does it possess the unique charm and sense of antiquity we've come to expect from the wizarding world. More often than not the characters (particularly the kids) sound more like your typical American street teenagers than British wizards. I know it's set in the future, and as Millennials our speech is different than that of our parents, but c'mon. Below are just a few of many gems. Ask yourselves, is this really the way any wizard in the HP universe would realistically talk?

Delphi/Hermione: This really doesn't feel how I – I even sound like her! Triple wow.

Scorpius: No. No way, José. If we're doing this, we're doing it (he puts on a pair of familiar-looking glasses with a smile) together.

They also use the words ""friggin"", ""lame"", and ""uber geek."" And I should add that there's a scene where Harry actually refers to Professor McGonogall as ""Minerva."" I know that it's been a loooong time since he's been a student of hers, but really??? He also threatens her with Ministry action if she doesn't do what he wants, and she bows down and takes it. I'm sorry, but I just can't imagine either of them reacting this way. There are many other examples I could cite where people say/do things that are completely out of character for them, but I'd be here all day.

I have to say, I liked the twist where Albus was sorted into Slytherin. Remember in the epilogue of DH where he's so nervous about being in that house? Well, our suspicions are confirmed in CC! I also found it interesting that Voldemort ended up having a child.

The story is intense, exciting and interesting, but due to the flaws I mentioned above, I can't say I found it all that great. Personally, if I were the writers, I would edit the dialogue to not sound so ""modern"" and ""American."" That's one thing they could easily change as the play evolves, and I think it would help to bring up ratings.","3.0 out of 5 stars","","","4 people found this helpful"
"1584087521-5974","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Philippe Leblanc","Three Stars","Reviewed in the United States on October 7, 2016","Enjoyed the book because it was Harry Potter, otherwise it would have been not particulalry good (nor bad).","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&filterByStar=three_star&pageNumber=98&reviewerType=all_reviews","null"
"1584087323-5100","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Pam","The First Seven Books FTW!","Reviewed in the United States on August 16, 2016","I am a huge Harry Potter fan and have much love and adoration for J.K. Rowling, which is why I'm so bummed that I found Harry Potter and the Cursed Child disappointing :( I understand that this story was set in a much later phase than the original HP books, but it still seemed like the characters were very OOC. In fact, the characters I enjoyed most were the new young protagonists. I also found the plot to be a bit ridiculous and cliche. However, the book was a quick read (I read it in about three hours), and it was awesome to revisit the world of Harry Potter. I also really enjoyed the script format, as I'm an aspiring screenwriter. Although I didn't much enjoy Harry Potter and the Cursed Child, it made me remember how much I love the Harry Potter world, and now a reread of the first seven books (and maybe even a rewatch of the movies :) is on my to do list.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=three_star&pageNumber=10&reviewerType=all_reviews","null"
"1584087443-5619","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Tina C.","not bad. However","Reviewed in the United States on October 28, 2016","Overall, not bad. However, it is nowhere near as good as the original 7 books. I think the biggest reason I did not care for it was in the writing of Harry Potter's character. I didn't like him. Harry was not a character I wanted to root for in this story, and that was disappointing to say the least.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=three_star&pageNumber=62&reviewerType=all_reviews","null"
"1584087519-5969","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Rachel Hodgkins","If your a fan of the Harry Potter series then ...","Reviewed in the United States on October 2, 2016","If your a fan of the Harry Potter series then it's worth reading. A little cheesier than the originals but still enjoyable.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&filterByStar=three_star&pageNumber=97&reviewerType=all_reviews","null"
"1584087374-5315","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Amazon Customer","Like other reviewers","Reviewed in the United States on September 1, 2016","Riding the Potter wave, I expected another multidimensional hit from Rowling, but not so. The play format is jarring in its departure from the vibrancy of previous books in the series. The characters come off largely wooden with Snape's and Malfoy's change arguably the most odd. This is obviously not a Rowling work although she obviously authorized the publication. Like other reviewers, I agree the time travel aspect is contrived and old hat. This is a book that did not need to be written and as expected, adds nothing to the Potter mystique and may even detract a smidge.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=three_star&pageNumber=32&reviewerType=all_reviews","null"
"1584087474-5754","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Eli","Three Stars","Reviewed in the United States on October 17, 2016","Not nearly as creative and complex as the books.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&filterByStar=three_star&pageNumber=76&reviewerType=all_reviews","null"
"1584087482-5796","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Jackie Pierce","Do not rush to read","Reviewed in the United States on October 22, 2016","It was okay but not as good as the other Harry Potter Books.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&filterByStar=three_star&pageNumber=80&reviewerType=all_reviews","null"
"1584087445-5625","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","AmyCQ","it's a bit off kilter from typical novel but story was good..","Reviewed in the United States on November 3, 2016","this is a screen play---as such, it's a bit off kilter from typical novel but story was good...","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&filterByStar=three_star&pageNumber=63&reviewerType=all_reviews","null"
"1584087487-5820","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Robin","Three Stars","Reviewed in the United States on September 6, 2016","Wish it was written by Rowling. The details and writing style just aren't there...","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&filterByStar=three_star&pageNumber=82&reviewerType=all_reviews","null"
"1584087374-5312","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Charlene Boyd","Interesting layers added to the themes of choice and identity ...","Reviewed in the United States on August 31, 2017","Interesting layers added to the themes of choice and identity found in the original series, but the story eventually just seems to devolve into mediocre fan fiction.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=three_star&pageNumber=32&reviewerType=all_reviews","One person found this helpful"
"1584087336-5160","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","ahall","Overpriced and simplistic","Reviewed in the United States on August 22, 2016","I was really excited to read this book and without giving anything away I did find the writing simplistic. It takes less than a day to read and the writing style can be compared with Harry Potter and the Sorcerer's Stone. The main reason for a 3 star review is the cost of this book. I paid about $18 for this book which is way overpriced especially since the book is not the primary story-teller it is the play.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=three_star&pageNumber=16&reviewerType=all_reviews","One person found this helpful"
"1584087515-5951","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","sandy cordova","Three Stars","Reviewed in the United States on September 13, 2016","Kind of disappointed in this book after the first ones were so amazing","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&filterByStar=three_star&pageNumber=95&reviewerType=all_reviews","null"
"1584087529-6021","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Susan","A bit dissappointing","Reviewed in the United States on August 16, 2016","I was so excited to read this new book!  Unfortunately, I was disappointed.  I have never read anything in screenplay form...I have discovered I'm not a fan.  It was a quick read, and the storyline was a bit predictable. There was no background for the new characters, and the story lacked depth.  I still enjoyed it....not sorry I purchased it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&filterByStar=three_star&pageNumber=102&reviewerType=all_reviews","2 people found this helpful"
